date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-22 10:41:47,IbaiLlanos,,45,695,7181,"Año 2049: Faker tiene nietos y hay coches volando por la calle. Nuevo intento de poner el Clash sin que el servidor del LoL reviente. No hay manera. Siguen investigando cuál es el problema. Esperamos que el próximo finde se pueda jugar, yo a mis 76 años no he perdido la ilusión.",,,,1231167193573994497,https://twitter.com/IbaiLlanos/status/1231167193573994497
2020-02-22 10:24:44,IbaiLlanos,thunderlouisx,55,110,1790,"pero si esto está guapísimo",,,,1231162900666048512,https://twitter.com/IbaiLlanos/status/1231162900666048512
2020-02-22 10:18:54,IbaiLlanos,daganota,1,0,8,"Pues a mí me ha molado",,,,1231161432928112641,https://twitter.com/IbaiLlanos/status/1231161432928112641
2020-02-22 10:11:06,IbaiLlanos,lol_es,18,105,2595,"pic.twitter.com/6OFMe8Qshb",,,,1231159473433124866,https://twitter.com/IbaiLlanos/status/1231159473433124866
2020-02-22 03:53:57,IbaiLlanos,crispiduarte,2,2,113,"no, si me he quedado en casa tomando algo Mañana streaming chao",,,,1231064558980210688,https://twitter.com/IbaiLlanos/status/1231064558980210688
2020-02-22 03:52:17,IbaiLlanos,NilGarcia10,1,1,124,"pic.twitter.com/mcROw89MGX",,,,1231064140162248706,https://twitter.com/IbaiLlanos/status/1231064140162248706
2020-02-22 03:51:22,IbaiLlanos,,117,8236,37275,"Juntarte con unos cuantos colegas a contarte las mismas anécdotas de siempre y descojonarte como si no hubieras contado esa misma historia cincuenta veces me parece un poco un plan de tener 61 años pero también os digo que son las mejores noches",,,,1231063907969753088,https://twitter.com/IbaiLlanos/status/1231063907969753088
2020-02-21 23:15:31,IbaiLlanos,Senaxio1,6,3,394,"Amigo, ha venido gente a casa y encima no tengo internet hsta mañana te pido mil disculpas",,,,1230994488627167232,https://twitter.com/IbaiLlanos/status/1230994488627167232
2020-02-21 22:32:11,IbaiLlanos,,101,1353,12432,"Vosotros en qué equipo estáispic.twitter.com/SbEJrt5BPU",,,,1230983583453655046,https://twitter.com/IbaiLlanos/status/1230983583453655046
2020-02-21 19:35:10,IbaiLlanos,,148,1053,13883,"He venido al super a comprar cinco zanahorias y cuatro manzanas y acabo de salir con cuatro kilos de chocolate y seis kilos de patatas soy una mierda de persona soy un miserable",,,,1230939037265022977,https://twitter.com/IbaiLlanos/status/1230939037265022977
2020-02-21 19:09:01,IbaiLlanos,,22,31,814,"@Cabramaravilla G2 Cabrapic.twitter.com/obH75tKZjY",,@Cabramaravilla,,1230932456594903046,https://twitter.com/IbaiLlanos/status/1230932456594903046
2020-02-21 18:37:38,IbaiLlanos,,255,5277,24346,"Sacadlo, por favor.pic.twitter.com/C4Qym3mgEo",,,,1230924555922833410,https://twitter.com/IbaiLlanos/status/1230924555922833410
2020-02-21 14:13:08,IbaiLlanos,Mike______Azuki,3,5,249,"Es porque tardé dos horas en montar una silla",,,,1230857992112951298,https://twitter.com/IbaiLlanos/status/1230857992112951298
2020-02-21 13:52:30,IbaiLlanos,,160,2391,27662,"Ander se levanta a las 14:00 Se pone a dar vueltas por el jardín como 1 hora Se pone a comer unos macarrones blancos porque no le gusta el tomate Tarda dos horas en comer Cuando termina se tumba en el sofá porque dice que comer le agota el cerebro Es un ser humano increíble",,,,1230852799711399942,https://twitter.com/IbaiLlanos/status/1230852799711399942
2020-02-21 00:45:47,IbaiLlanos,,996,60331,24446,"RT para entrar en el sorteo de CINCO juegos de Animal Crossing los compro y mando el mismo día que salgan soy gilipollaspic.twitter.com/brgoG3VX3X",,,,1230654815698661376,https://twitter.com/IbaiLlanos/status/1230654815698661376
2020-02-20 22:45:01,IbaiLlanos,,48,800,2579,"Montando una silla en directo Si tardo más de dos horas regalo cinco animal crossing mañana mismohttp://twitch.tv/ibai",,,,1230624425696993280,https://twitter.com/IbaiLlanos/status/1230624425696993280
2020-02-20 20:53:06,IbaiLlanos,chocolatenestle,96,721,5990,"MANDADME ESTOpic.twitter.com/PekAlL3vEM",,,,1230596259075051521,https://twitter.com/IbaiLlanos/status/1230596259075051521
2020-02-20 20:40:58,IbaiLlanos,,204,3716,17021,"De verdad queda alguien que no se vaya a comprar el nuevo Animal Crossingpic.twitter.com/Rg7nPeimow",,,,1230593208696135693,https://twitter.com/IbaiLlanos/status/1230593208696135693
2020-02-20 19:11:21,IbaiLlanos,,26,286,2770,"Que Jaycee Carroll se tenga que retirar en algún momento me parece algo totalmente injusto y que no deberíamos permitir",,,,1230570653344059398,https://twitter.com/IbaiLlanos/status/1230570653344059398
2020-02-20 18:44:49,IbaiLlanos,LuzuGames,10,26,1667,"Gracias por el apoyo Luzu",,,,1230563978188738561,https://twitter.com/IbaiLlanos/status/1230563978188738561
2020-02-20 18:03:58,IbaiLlanos,jordimarba,1,0,25,"Letsgooo",,,,1230553695068160000,https://twitter.com/IbaiLlanos/status/1230553695068160000
2020-02-20 15:53:15,IbaiLlanos,,155,2231,19569,"Hay cosas en esta vida que por mucha amistad que tengas no se pueden perdonar. Uno menos.pic.twitter.com/jdpJqXw5fS",,,,1230520798865231873,https://twitter.com/IbaiLlanos/status/1230520798865231873
2020-02-20 14:57:30,IbaiLlanos,CovaaViejo,237,6842,32105,"Por qué han hecho la creación perfecta y nadie me ha avisado dónde hostias se compra esto respondedme yahttps://twitter.com/CovaaViejo/status/1229437649171206145 …",,,,1230506772491796481,https://twitter.com/IbaiLlanos/status/1230506772491796481
2020-02-20 14:07:58,IbaiLlanos,Raskyperro,1,0,34,"yo en el ikea",,,,1230494303245537282,https://twitter.com/IbaiLlanos/status/1230494303245537282
2020-02-20 12:04:08,IbaiLlanos,__Mortis,6,1,263,"Todo el mundo cree que tengo 38",,,,1230463140992897024,https://twitter.com/IbaiLlanos/status/1230463140992897024
2020-02-20 12:03:37,IbaiLlanos,joaquinsoria69,1,18,846,"tú sí que estás sobrevalorado",,,,1230463010973667330,https://twitter.com/IbaiLlanos/status/1230463010973667330
2020-02-20 12:02:34,IbaiLlanos,,253,3434,30431,"Acabo de ver Shrek como diez años después y casi lloro joder. La mejor película de la historia. Siento a a este ogro de los cojones como si fuera mi mejor amigo, ahora me apetece volver a ser un niño.",,,,1230462747919474688,https://twitter.com/IbaiLlanos/status/1230462747919474688
2020-02-20 11:05:10,IbaiLlanos,LVPes,27,23,518,"Pero el día internacional del gato cuantas veces si acabo de ver en mis tuits que también fue el 8 de agosto",,,,1230448304028364800,https://twitter.com/IbaiLlanos/status/1230448304028364800
2020-02-20 00:21:17,IbaiLlanos,XHugoss,3,2,136,"LOL",,,,1230286263510589444,https://twitter.com/IbaiLlanos/status/1230286263510589444
2020-02-19 22:26:08,IbaiLlanos,,10,41,878,"Presentación del equipo y los fichajes Primeros entrenamientos ROAD to JAPÓN a por el torneo de 50.000 dólares LETSGOOOOhttp://Twitch.tv/ibai",,,,1230257286288957440,https://twitter.com/IbaiLlanos/status/1230257286288957440
2020-02-19 21:49:38,IbaiLlanos,TheGrefg,17,9,884,"Ya somos dos",,,,1230248098431225856,https://twitter.com/IbaiLlanos/status/1230248098431225856
2020-02-19 21:07:02,IbaiLlanos,CarlosR,21,125,1641,"si lo ganamos sorteo 10 camisetas de G2",,,,1230237379891474432,https://twitter.com/IbaiLlanos/status/1230237379891474432
2020-02-19 20:58:11,IbaiLlanos,Ballusera,3,1,193,"Felipe no podía y se ha caído el plan",,,,1230235150899990528,https://twitter.com/IbaiLlanos/status/1230235150899990528
2020-02-19 20:47:01,IbaiLlanos,,83,1639,11682,"ESTE FINDE SE JUNTAN LOS ALL STARS PARA JUGAR EL CLASH DEL LOL OS QUIERO VER ANIMANDOpic.twitter.com/Bz6R7ZANbQ",,,,1230232342238781440,https://twitter.com/IbaiLlanos/status/1230232342238781440
2020-02-19 18:31:20,IbaiLlanos,AndriusHernaiz,4,5,186,"es desde el cariño y el respeto",,,,1230198197651464193,https://twitter.com/IbaiLlanos/status/1230198197651464193
2020-02-19 18:09:32,IbaiLlanos,numero6,73,1849,13371,"Por fin ha llegado a nuestro país la versión del golaaaso de Maradona. Es increíble como a todos les suda los cojones el chaval. Este es el contenido que merecemos.https://twitter.com/numero6/status/1229907362225500161 …",,,,1230192709710819329,https://twitter.com/IbaiLlanos/status/1230192709710819329
2020-02-19 18:07:30,IbaiLlanos,txikitxo555,6,0,29,"@CarlosR mandadle tres regalos en mi nombre",,@CarlosR,,1230192199545114629,https://twitter.com/IbaiLlanos/status/1230192199545114629
2020-02-19 18:04:48,IbaiLlanos,txikitxo555,6,8,287,"En mi opinión, los mejores periféricos son los de @LogitechG_ES. A mí me encantan. Mirad que cam más guapa https://www.logitech.com/en-us/product/streamcam … #G2Army @G2esports",,@LogitechG_ES @G2esports,#G2Army,1230191517882605568,https://twitter.com/IbaiLlanos/status/1230191517882605568
2020-02-19 18:01:06,IbaiLlanos,txikitxo555,2,1,42,"Porque es la moda tío porque mola",,,,1230190588437372929,https://twitter.com/IbaiLlanos/status/1230190588437372929
2020-02-19 17:50:45,IbaiLlanos,AlmostReformed,1,0,1,"Borra antes de que Dios lo vea",,,,1230187984596672513,https://twitter.com/IbaiLlanos/status/1230187984596672513
2020-02-19 16:49:28,IbaiLlanos,G2esports,6,39,613,"Sacad unos calzoncillos y unas bragas de G2 lo necesito para nochevieja gracias",,,,1230172559754321922,https://twitter.com/IbaiLlanos/status/1230172559754321922
2020-02-19 16:31:24,IbaiLlanos,CarlosR,2,27,1115,"Esta semana que hemos hecho el ridículo en LEC unas cuantas más no? Jajajaja",,,,1230168015406292993,https://twitter.com/IbaiLlanos/status/1230168015406292993
2020-02-19 15:45:29,IbaiLlanos,Memakker,8,14,662,"Andrea, ¿estás viva?",,,,1230156456357482501,https://twitter.com/IbaiLlanos/status/1230156456357482501
2020-02-19 15:27:46,IbaiLlanos,JonanDeRente,306,3036,24072,"Esto no puede ser real tengo que estar soñando no puede haber gente tan gilipollas jsjssjsjshttps://twitter.com/JonanDeRente/status/1230086496289509376 …",,,,1230152001285169152,https://twitter.com/IbaiLlanos/status/1230152001285169152
2020-02-19 14:34:19,IbaiLlanos,ChipFX,1,0,11,"https://twitter.com/ibaillanos/status/1230082881973882880?s=21 …https://twitter.com/IbaiLlanos/status/1230082881973882880 …",,,,1230138548541624320,https://twitter.com/IbaiLlanos/status/1230138548541624320
2020-02-19 14:19:00,IbaiLlanos,Memakker,1,3,313,"JAJAHSHS",,,,1230134693896630272,https://twitter.com/IbaiLlanos/status/1230134693896630272
2020-02-19 13:06:24,IbaiLlanos,,109,4822,22654,"“Jugad al Minecraft, es un juego para niños, es muy tranquilito” MIS COJONESpic.twitter.com/mKq2x6nDlV",,,,1230116423604686853,https://twitter.com/IbaiLlanos/status/1230116423604686853
2020-02-19 11:20:05,IbaiLlanos,Champi_14,51,88,904,"Ahora sacamos unas stats comparando este split con el anterior, decimos que estamos mejor y solucionado no te preocupes",,,,1230089669632806914,https://twitter.com/IbaiLlanos/status/1230089669632806914
2020-02-19 11:18:01,IbaiLlanos,Champi_14,2,1,157,"Vamos a por vosotros",,,,1230089149820080129,https://twitter.com/IbaiLlanos/status/1230089149820080129
2020-02-19 11:08:31,IbaiLlanos,Mad_Neuman,1,0,240,"Snjaajajaajsj",,,,1230086755967283200,https://twitter.com/IbaiLlanos/status/1230086755967283200
2020-02-19 10:57:48,IbaiLlanos,BaityBait,4,0,2,"Los que ponéis esto es broma, no?",,,,1230084059034013697,https://twitter.com/IbaiLlanos/status/1230084059034013697
2020-02-19 10:53:07,IbaiLlanos,,4325,1001,20328,"Pregunta totalmente seria y necesito máxima sinceridad. ¿Cuántas veces cagáis al día? Estoy preocupado y necesito saberlo",,,,1230082881973882880,https://twitter.com/IbaiLlanos/status/1230082881973882880
2020-02-19 10:16:41,IbaiLlanos,miguelmorenosan,0,1,111,"Disfruta mucho amigo, disculpa por la espera pero estas cosas tardan un poquillo",,,,1230073714353590273,https://twitter.com/IbaiLlanos/status/1230073714353590273
2020-02-19 02:17:46,IbaiLlanos,G2Reven,1,11,506,"pic.twitter.com/b55HoIoy7F",,,,1229953187886649344,https://twitter.com/IbaiLlanos/status/1229953187886649344
2020-02-18 23:32:17,IbaiLlanos,Sharkhy_,3,0,15,"NOOOOO",,,,1229911545808859136,https://twitter.com/IbaiLlanos/status/1229911545808859136
2020-02-18 23:24:04,IbaiLlanos,KuentinLoL,1,1,106,"Otro invent de nuestro compañero Nil García",,,,1229909477719146497,https://twitter.com/IbaiLlanos/status/1229909477719146497
2020-02-18 23:18:06,IbaiLlanos,menchubasquero,424,5348,33073,"Entro a una habitación, veo a alguien durmiendo como el 13 y llamo a la policía y después a una monja para que le quite el diablo que tiene dentrohttps://twitter.com/menchubasquero/status/1229691259222134786 …",,,,1229907976170999810,https://twitter.com/IbaiLlanos/status/1229907976170999810
2020-02-18 22:15:26,IbaiLlanos,CarlosR,9,16,802,"Amigo la vida aquí es maravillosa te esperamos",,,,1229892204715544577,https://twitter.com/IbaiLlanos/status/1229892204715544577
2020-02-18 22:14:27,IbaiLlanos,,192,1368,19891,"Contento con esta gran oportunidad. La Eurocopa 2020 se viene a casa.pic.twitter.com/NbaWWnpRMq",,,,1229891956056174599,https://twitter.com/IbaiLlanos/status/1229891956056174599
2020-02-18 20:58:37,IbaiLlanos,,19,43,1461,"Para partidazo de Champions estos 4 Entren al directo, viene también el señor Ocelote https://ubeat.tv/v/ocelote-barbeq-ander-y-reven-en-hoy-no-se-sale …pic.twitter.com/D7wsWw5Xr1",,,,1229872873856290816,https://twitter.com/IbaiLlanos/status/1229872873856290816
2020-02-18 17:54:27,IbaiLlanos,,0,0,6,"Lo decía porque le jode la temporada al Lega estando casi en marzo pero bueno viendo que ha sido como la octava opción del Barça no parece un fichaje muy ideal no",,,,1229826526503428101,https://twitter.com/IbaiLlanos/status/1229826526503428101
2020-02-18 17:46:13,IbaiLlanos,Izan1016,7,8,349,"Eso tenlo claro. Y espérate que no hagan doblete.",,,,1229824452604633097,https://twitter.com/IbaiLlanos/status/1229824452604633097
2020-02-18 17:42:52,IbaiLlanos,,223,3722,24682,"No consigue fichar a Neymar en verano, despide a Valverde, vende a no sé cuántos canteranos en invierno, contrata a una empresa para meter mierda a los jugadores y ficha a Braithwaite del Leganés para suplir a Dembelé. Josep María Bartomeu es el mejor presidente de la historia",,,,1229823610468151297,https://twitter.com/IbaiLlanos/status/1229823610468151297
2020-02-18 17:15:30,IbaiLlanos,ainichurches,2,1,72,"Naajajsjsjs",,,,1229816724066897922,https://twitter.com/IbaiLlanos/status/1229816724066897922
2020-02-18 16:57:37,IbaiLlanos,_Herolol,0,0,14,"Jamás me esperaba un tuit así en tu vuelta",,,,1229812224157528066,https://twitter.com/IbaiLlanos/status/1229812224157528066
2020-02-18 16:31:18,IbaiLlanos,h0sp1t4l3t,27,16,1028,"VAMOS YO PUEDO",,,,1229805599996698630,https://twitter.com/IbaiLlanos/status/1229805599996698630
2020-02-18 14:29:17,IbaiLlanos,,88,1501,11340,"pic.twitter.com/dV30mNHg4l",,,,1229774894960988163,https://twitter.com/IbaiLlanos/status/1229774894960988163
2020-02-18 11:24:45,IbaiLlanos,,45,2539,14653,"No puedo con estopic.twitter.com/QED6VSPXHx",,,,1229728455002140672,https://twitter.com/IbaiLlanos/status/1229728455002140672
2020-02-17 23:35:01,IbaiLlanos,,1594,2226,14834,"Necesitamos cuatro jugadores de league of legends para jugar un torneo de 50.000 dolares en Japón (las primeras rondas son online) Máxima difusión, yo seré el coach",,,,1229549844215353346,https://twitter.com/IbaiLlanos/status/1229549844215353346
2020-02-17 22:36:14,IbaiLlanos,,39,115,1775,"HE VUELTO. Y VUELVE EL CONSULTORIO. Vengan a contarme vuestros problemas y charlamos un rato. http://twitch.tv/ibai pic.twitter.com/ofQEApGFn6",,,,1229535049063813120,https://twitter.com/IbaiLlanos/status/1229535049063813120
2020-02-17 22:00:39,IbaiLlanos,1R4QN,2,0,109,"Obviamente soy Ash",,,,1229526095764037633,https://twitter.com/IbaiLlanos/status/1229526095764037633
2020-02-17 21:58:28,IbaiLlanos,,116,2742,18999,"Lo único que quiero estos carnavales es disfrazarme de Ash y que Reven, Barbe y Ander vayan de Charmander, Squirtle y Bulbasaur y para que esto pase necesito vuestro apoyo y poder de convicción ayudadme por favor",,,,1229525545391620096,https://twitter.com/IbaiLlanos/status/1229525545391620096
2020-02-17 21:44:54,IbaiLlanos,putarranca,5,2,115,"ibai Ronaldo lol",,,,1229522133593841666,https://twitter.com/IbaiLlanos/status/1229522133593841666
2020-02-17 21:07:28,IbaiLlanos,CarritosKami,7,5,252,"Esta noche chiringuito?",,,,1229512713971392518,https://twitter.com/IbaiLlanos/status/1229512713971392518
2020-02-17 16:27:36,IbaiLlanos,HoyNoSeSale,5,22,674,"Ander cuando se ha enterado que mañana se tiene que levantar antes de las siete de la tardepic.twitter.com/xhH5fGTfaN",,,,1229442281654059008,https://twitter.com/IbaiLlanos/status/1229442281654059008
2020-02-17 15:23:59,IbaiLlanos,CarlosR,6,5,856,"lol",,,,1229426272566161409,https://twitter.com/IbaiLlanos/status/1229426272566161409
2020-02-17 15:08:41,IbaiLlanos,Adrogomo,4,17,1380,"Me estoy descojonando es mi santísimo padre don javier",,,,1229422419808530433,https://twitter.com/IbaiLlanos/status/1229422419808530433
2020-02-17 14:44:38,IbaiLlanos,Tartellll,3,10,412,"Gonzalo deja de beber",,,,1229416371068506113,https://twitter.com/IbaiLlanos/status/1229416371068506113
2020-02-17 14:11:37,IbaiLlanos,,241,10932,61697,"No utilicéis este filtro con ningún familiar os lo pido por favorpic.twitter.com/aw6XqIybNu",,,,1229408060231344128,https://twitter.com/IbaiLlanos/status/1229408060231344128
2020-02-17 13:42:36,IbaiLlanos,NilGarcia10,0,0,31,"Jajaajaja estás totalmente mal de la cabeza",,,,1229400757193101312,https://twitter.com/IbaiLlanos/status/1229400757193101312
2020-02-17 13:22:52,IbaiLlanos,llimoo,0,0,49,"TALENTO",,,,1229395793456640003,https://twitter.com/IbaiLlanos/status/1229395793456640003
2020-02-17 12:33:29,IbaiLlanos,GranjaDelTioTom,2,3,313,"Mi respuestas a los tuits han dejado de tener sentido",,,,1229383364190273537,https://twitter.com/IbaiLlanos/status/1229383364190273537
2020-02-17 11:29:48,IbaiLlanos,Memakker,3,3,622,"de dónde has sacado esto",,,,1229367339130511360,https://twitter.com/IbaiLlanos/status/1229367339130511360
2020-02-17 11:26:39,IbaiLlanos,,31,1814,18451,"Nah, lo de Doncic es una locura.pic.twitter.com/KlWGu9WJd9",,,,1229366546683899905,https://twitter.com/IbaiLlanos/status/1229366546683899905
2020-02-17 08:33:16,IbaiLlanos,Memakker,2,3,200,"crack",,,,1229322910122348547,https://twitter.com/IbaiLlanos/status/1229322910122348547
2020-02-17 07:29:27,IbaiLlanos,,219,1447,13122,"Buenos días, feliz lunes, ojalá que todos vuestros deseos se cumplan y tengan un increíble inicio de semana mi corazón está con vosotros",,,,1229306853412261888,https://twitter.com/IbaiLlanos/status/1229306853412261888
2020-02-16 22:00:44,IbaiLlanos,,490,60258,30995,"Como el fútbol club barcelona gane esta liga después de la temporada que está haciendo regalo 50 camisetas de fútbol entre todos los retuits aquí",,,,1229163728706396160,https://twitter.com/IbaiLlanos/status/1229163728706396160
